arrival_ms,sequence,rtp_timestamp,ssrc,packet_bytes,payload_bytes
3060.530124,2559,1659306817,3585627008,186,174
3065.705882,2572,1659357817,3585627008,930,918
3068.924357,2568,1659345817,3585627008,951,939
3069.032681,2552,1659297817,3585627008,1472,1460
3069.134088,2566,1659324817,3585627008,192,180
3070.364099,2557,1659303817,3585627008,200,188
3070.56801,2562,1659312817,3585627008,143,131
3071.316389,2554,1659297817,3585627008,1472,1460
3071.541444,2558,1659300817,3585627008,141,129
3071.742549,2571,1659342817,3585627008,141,129
3073.145918,2561,1659315817,3585627008,218,206
3073.77436,2563,1659318817,3585627008,203,191
3073.905701,2567,1659330817,3585627008,198,186
3074.261307,2564,1659333817,3585627008,933,921
3075.521618,2553,1659297817,3585627008,1472,1460
3075.596476,2565,1659327817,3585627008,219,207
3075.73719,2556,1659309817,3585627008,896,884
3076.182881,2551,1659297817,3585627008,1472,1460
3077.731836,2570,1659336817,3585627008,167,155
3078.326786,2569,1659339817,3585627008,231,219
3080.103498,2555,1659297817,3585627008,1143,1131
3081.857018,2560,1659321817,3585627008,844,832
3087.396985,2550,1659297817,3585627008,698,686
3101.57208,2573,1659351817,3585627008,165,153
3137.26955,2574,1659348817,3585627008,194,182
3168.464533,2575,1659354817,3585627008,196,184
3200.571881,2576,1659369817,3585627008,931,919
3252.42747,2577,1659363817,3585627008,214,202
3273.073096,2578,1659360817,3585627008,168,156
3306.50684,2579,1659366817,3585627008,173,161
3336.348012,2580,1659381817,3585627008,919,907
3368.737023,2581,1659375817,3585627008,215,203
3401.36865,2582,1659372817,3585627008,175,163
3437.320345,2583,1659378817,3585627008,192,180
3467.081395,2584,1659393817,3585627008,836,824
3500.808758,2585,1659387817,3585627008,282,270
3540.04643,2586,1659384817,3585627008,191,179
3572.234799,2587,1659390817,3585627008,217,205
3606.721974,2588,1659405817,3585627008,999,987
3639.779977,2589,1659399817,3585627008,214,202
3675.551276,2590,1659396817,3585627008,179,167
3700.918699,2591,1659402817,3585627008,179,167
3737.649117,2592,1659417817,3585627008,980,968
3777.693628,2593,1659411817,3585627008,246,234
3805.900868,2594,1659408817,3585627008,193,181
3841.805066,2595,1659414817,3585627008,242,230
3871.796778,2596,1659429817,3585627008,821,809
3908.988379,2597,1659423817,3585627008,276,264
3942.511811,2598,1659420817,3585627008,186,174
3965.485,2599,1659426817,3585627008,211,199
4012.416934,2600,1659441817,3585627008,864,852
4037.078509,2601,1659435817,3585627008,292,280
4079.298648,2602,1659432817,3585627008,209,197
4107.789284,2603,1659438817,3585627008,181,169
4136.635227,2604,1659453817,3585627008,940,928
4179.046585,2605,1659447817,3585627008,266,254
4203.716271,2606,1659444817,3585627008,225,213
4239.414739,2607,1659450817,3585627008,226,214
4272.119578,2608,1659465817,3585627008,1017,1005
4297.236129,2609,1659459817,3585627008,267,255
4340.920789,2610,1659456817,3585627008,217,205
4369.210201,2611,1659462817,3585627008,222,210
4419.911018,2612,1659477817,3585627008,924,912
4440.039373,2613,1659471817,3585627008,279,267
4472.664117,2614,1659468817,3585627008,232,220
4496.314521,2615,1659474817,3585627008,228,216
4541.900224,2616,1659489817,3585627008,917,905
4576.670601,2617,1659483817,3585627008,220,208
4599.079479,2618,1659480817,3585627008,179,167
4647.152697,2619,1659486817,3585627008,192,180
4666.995361,2620,1659501817,3585627008,849,837
4697.978076,2621,1659495817,3585627008,195,183
4740.720511,2622,1659492817,3585627008,156,144
4775.55061,2623,1659498817,3585627008,154,142
4794.274438,2624,1659513817,3585627008,877,865
4833.156329,2625,1659507817,3585627008,198,186
4872.330836,2626,1659504817,3585627008,186,174
4894.994735,2627,1659510817,3585627008,190,178
4936.384176,2628,1659525817,3585627008,1048,1036
4967.950224,2629,1659519817,3585627008,254,242
5007.209795,2630,1659516817,3585627008,191,179
5039.776572,2631,1659522817,3585627008,224,212
5068.751679,2632,1659537817,3585627008,1005,993
5107.150097,2633,1659531817,3585627008,264,252
5138.088597,2634,1659528817,3585627008,214,202
5175.900431,2635,1659534817,3585627008,167,155
5209.050271,2636,1659549817,3585627008,1009,997
5236.053895,2637,1659543817,3585627008,253,241
5270.039082,2638,1659540817,3585627008,191,179
5297.078697,2639,1659546817,3585627008,168,156
5346.119994,2640,1659561817,3585627008,976,964
5369.013934,2641,1659555817,3585627008,221,209
5405.203361,2642,1659552817,3585627008,188,176
5443.430712,2643,1659558817,3585627008,234,222
5460.517036,2644,1659573817,3585627008,851,839
5496.359676,2645,1659567817,3585627008,254,242
5535.457849,2646,1659564817,3585627008,196,184
5565.672746,2647,1659570817,3585627008,181,169
5606.713199,2648,1659585817,3585627008,1003,991
5635.901417,2649,1659579817,3585627008,230,218
5665.077363,2650,1659576817,3585627008,166,154
5699.551717,2651,1659582817,3585627008,173,161
5739.259816,2652,1659597817,3585627008,913,901
5774.766304,2653,1659591817,3585627008,222,210
5808.358028,2654,1659588817,3585627008,196,184
5828.4229,2655,1659594817,3585627008,204,192
5874.942424,2656,1659609817,3585627008,872,860
5912.344013,2657,1659603817,3585627008,270,258
5932.097957,2658,1659600817,3585627008,194,182
5970.11066,2659,1659606817,3585627008,205,193
6013.51029,2660,1659621817,3585627008,803,791
6033.979951,2661,1659615817,3585627008,254,242
6066.91665,2662,1659612817,3585627008,199,187
6098.451129,2663,1659618817,3585627008,195,183
6144.310923,2664,1659633817,3585627008,827,815
6170.496472,2665,1659627817,3585627008,255,243
6204.723724,2666,1659624817,3585627008,186,174
6243.09505,2667,1659630817,3585627008,200,188
6270.067907,2668,1659645817,3585627008,962,950
6306.657724,2669,1659639817,3585627008,240,228
6340.958173,2670,1659636817,3585627008,245,233
6373.400164,2671,1659642817,3585627008,203,191
6403.138329,2672,1659657817,3585627008,792,780
6439.353386,2673,1659651817,3585627008,274,262
6463.734352,2674,1659648817,3585627008,212,200
6502.201806,2675,1659654817,3585627008,196,184
6545.369595,2676,1659669817,3585627008,930,918
6577.466006,2677,1659663817,3585627008,212,200
6614.209923,2678,1659660817,3585627008,250,238
6630.811911,2679,1659666817,3585627008,185,173
6662.363762,2680,1659681817,3585627008,837,825
6702.193944,2681,1659675817,3585627008,238,226
6738.161064,2682,1659672817,3585627008,193,181
6765.427536,2683,1659678817,3585627008,183,171
6801.018705,2684,1659693817,3585627008,914,902
6833.079053,2685,1659687817,3585627008,251,239
6865.37214,2686,1659684817,3585627008,180,168
6905.175716,2687,1659690817,3585627008,188,176
6939.16813,2688,1659705817,3585627008,955,943
6979.819921,2689,1659699817,3585627008,266,254
7003.33115,2690,1659696817,3585627008,190,178
7047.666873,2691,1659702817,3585627008,222,210
7064.966281,2692,1659717817,3585627008,844,832
7103.153978,2693,1659711817,3585627008,248,236
7123.560283,2694,1659708817,3585627008,236,224
7171.800098,2695,1659714817,3585627008,210,198
7209.449875,2696,1659729817,3585627008,916,904
7234.587328,2697,1659723817,3585627008,285,273
7274.330122,2698,1659720817,3585627008,257,245
7305.047907,2699,1659726817,3585627008,219,207
7338.586197,2700,1659741817,3585627008,889,877
7383.328293,2701,1659735817,3585627008,264,252
7406.853552,2702,1659732817,3585627008,257,245
7446.586329,2703,1659738817,3585627008,235,223
7474.549492,2704,1659753817,3585627008,961,949
7502.882661,2705,1659747817,3585627008,340,328
7534.084963,2706,1659744817,3585627008,248,236
7574.011564,2707,1659750817,3585627008,197,185
7609.593942,2708,1659765817,3585627008,1007,995
7640.551914,2709,1659759817,3585627008,279,267
7675.45903,2710,1659756817,3585627008,193,181
7708.782132,2711,1659762817,3585627008,201,189
7739.948526,2712,1659777817,3585627008,961,949
7764.947348,2713,1659771817,3585627008,265,253
7804.584206,2714,1659768817,3585627008,176,164
7834.651037,2715,1659774817,3585627008,226,214
