run_id,variant,profile,repeat,git_hash,duration_ms,status,exit_code,command_used,anchor_gas_detected,stdout_path,stderr_path,sha256_path,manifest_path
stage_d_20260628_001404_oracle-only_clean_r3,oracle-only,clean,3,c91333a2937819d44eb6e50be7593fbfe91b497b,1687,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r3/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r3/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r3/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r3/manifest.json
stage_d_20260628_001404_oracle-only_clean_r4,oracle-only,clean,4,c91333a2937819d44eb6e50be7593fbfe91b497b,1684,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r4/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r4/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r4/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r4/manifest.json
stage_d_20260628_001404_oracle-only_clean_r5,oracle-only,clean,5,c91333a2937819d44eb6e50be7593fbfe91b497b,1484,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r5/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r5/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r5/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r5/manifest.json
stage_d_20260628_001404_oracle-only_clean_r6,oracle-only,clean,6,c91333a2937819d44eb6e50be7593fbfe91b497b,1488,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r6/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r6/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r6/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r6/manifest.json
stage_d_20260628_001404_oracle-only_clean_r7,oracle-only,clean,7,c91333a2937819d44eb6e50be7593fbfe91b497b,1627,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r7/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r7/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r7/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r7/manifest.json
stage_d_20260628_001404_oracle-only_clean_r8,oracle-only,clean,8,c91333a2937819d44eb6e50be7593fbfe91b497b,1655,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r8/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r8/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r8/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r8/manifest.json
stage_d_20260628_001404_oracle-only_clean_r9,oracle-only,clean,9,c91333a2937819d44eb6e50be7593fbfe91b497b,1634,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r9/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r9/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r9/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_clean_r9/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_loss_r1,oracle-only,delay_jitter_loss,1,c91333a2937819d44eb6e50be7593fbfe91b497b,1650,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r1/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r1/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r1/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r1/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_loss_r10,oracle-only,delay_jitter_loss,10,c91333a2937819d44eb6e50be7593fbfe91b497b,1686,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r10/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r10/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r10/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r10/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_loss_r2,oracle-only,delay_jitter_loss,2,c91333a2937819d44eb6e50be7593fbfe91b497b,1664,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r2/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r2/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r2/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r2/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_loss_r3,oracle-only,delay_jitter_loss,3,c91333a2937819d44eb6e50be7593fbfe91b497b,1670,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r3/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r3/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r3/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r3/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_loss_r4,oracle-only,delay_jitter_loss,4,c91333a2937819d44eb6e50be7593fbfe91b497b,1708,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r4/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r4/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r4/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r4/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_loss_r5,oracle-only,delay_jitter_loss,5,c91333a2937819d44eb6e50be7593fbfe91b497b,1690,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r5/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r5/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r5/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r5/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_loss_r6,oracle-only,delay_jitter_loss,6,c91333a2937819d44eb6e50be7593fbfe91b497b,1508,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r6/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r6/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r6/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r6/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_loss_r7,oracle-only,delay_jitter_loss,7,c91333a2937819d44eb6e50be7593fbfe91b497b,1494,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r7/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r7/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r7/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r7/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_loss_r8,oracle-only,delay_jitter_loss,8,c91333a2937819d44eb6e50be7593fbfe91b497b,1594,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r8/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r8/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r8/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r8/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_loss_r9,oracle-only,delay_jitter_loss,9,c91333a2937819d44eb6e50be7593fbfe91b497b,1638,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r9/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r9/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r9/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_loss_r9/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_r1,oracle-only,delay_jitter,1,c91333a2937819d44eb6e50be7593fbfe91b497b,1567,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r1/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r1/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r1/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r1/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_r10,oracle-only,delay_jitter,10,c91333a2937819d44eb6e50be7593fbfe91b497b,1500,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r10/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r10/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r10/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r10/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_r2,oracle-only,delay_jitter,2,c91333a2937819d44eb6e50be7593fbfe91b497b,1486,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r2/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r2/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r2/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r2/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_r3,oracle-only,delay_jitter,3,c91333a2937819d44eb6e50be7593fbfe91b497b,1609,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r3/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r3/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r3/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r3/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_r4,oracle-only,delay_jitter,4,c91333a2937819d44eb6e50be7593fbfe91b497b,1656,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r4/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r4/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r4/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r4/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_r5,oracle-only,delay_jitter,5,c91333a2937819d44eb6e50be7593fbfe91b497b,1696,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r5/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r5/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r5/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r5/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_r6,oracle-only,delay_jitter,6,c91333a2937819d44eb6e50be7593fbfe91b497b,1692,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r6/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r6/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r6/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r6/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_r7,oracle-only,delay_jitter,7,c91333a2937819d44eb6e50be7593fbfe91b497b,1656,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r7/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r7/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r7/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r7/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_r8,oracle-only,delay_jitter,8,c91333a2937819d44eb6e50be7593fbfe91b497b,1666,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r8/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r8/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r8/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r8/manifest.json
stage_d_20260628_001404_oracle-only_delay_jitter_r9,oracle-only,delay_jitter,9,c91333a2937819d44eb6e50be7593fbfe91b497b,1503,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r9/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r9/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r9/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_jitter_r9/manifest.json
stage_d_20260628_001404_oracle-only_delay_r1,oracle-only,delay,1,c91333a2937819d44eb6e50be7593fbfe91b497b,4096,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r1/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r1/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r1/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r1/manifest.json
stage_d_20260628_001404_oracle-only_delay_r10,oracle-only,delay,10,c91333a2937819d44eb6e50be7593fbfe91b497b,1668,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r10/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r10/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r10/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r10/manifest.json
stage_d_20260628_001404_oracle-only_delay_r2,oracle-only,delay,2,c91333a2937819d44eb6e50be7593fbfe91b497b,4157,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r2/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r2/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r2/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r2/manifest.json
stage_d_20260628_001404_oracle-only_delay_r3,oracle-only,delay,3,c91333a2937819d44eb6e50be7593fbfe91b497b,3860,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r3/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r3/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r3/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r3/manifest.json
stage_d_20260628_001404_oracle-only_delay_r4,oracle-only,delay,4,c91333a2937819d44eb6e50be7593fbfe91b497b,4182,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r4/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r4/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r4/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r4/manifest.json
stage_d_20260628_001404_oracle-only_delay_r5,oracle-only,delay,5,c91333a2937819d44eb6e50be7593fbfe91b497b,1490,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r5/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r5/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r5/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r5/manifest.json
stage_d_20260628_001404_oracle-only_delay_r6,oracle-only,delay,6,c91333a2937819d44eb6e50be7593fbfe91b497b,1610,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r6/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r6/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r6/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r6/manifest.json
stage_d_20260628_001404_oracle-only_delay_r7,oracle-only,delay,7,c91333a2937819d44eb6e50be7593fbfe91b497b,1651,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r7/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r7/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r7/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r7/manifest.json
stage_d_20260628_001404_oracle-only_delay_r8,oracle-only,delay,8,c91333a2937819d44eb6e50be7593fbfe91b497b,1649,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r8/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r8/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r8/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r8/manifest.json
stage_d_20260628_001404_oracle-only_delay_r9,oracle-only,delay,9,c91333a2937819d44eb6e50be7593fbfe91b497b,1667,PASS,0,bash scripts/baselines/run_oracle_only.sh,,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r9/stdout.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r9/stderr.log,runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r9/SHA256SUMS.txt,/home/sk02352/zktrustllm-agents-l4/runtime_artifacts/n8n/runs/stage_d_20260628_001404_oracle-only_delay_r9/manifest.json
