arrival_ms,sequence,rtp_timestamp,ssrc,packet_bytes,payload_bytes,jitter_component_ms
5701.311,1166,348919937,777926654,232,220,33.057638
5734.442,1167,348934937,777926654,882,870,133.535734
5767.933,1168,348928937,777926654,241,229,47721758.686468
5800.986,1169,348925937,777926654,177,165,47721792.458687
5834.587,1170,348931937,777926654,221,209,33.065236
5867.535,1171,348946937,777926654,881,869,133.718619
5901.028,1172,348940937,777926654,208,196,47721758.684458
5934.468,1173,348937937,777926654,178,166,47721792.071035
5967.625,1174,348943937,777926654,251,239,33.509781
6001.165,1175,348958937,777926654,978,966,133.12664
6034.234,1176,348952937,777926654,263,251,47721759.109615
6067.615,1177,348949937,777926654,209,197,47721792.129838
6100.717,1178,348955937,777926654,243,231,33.564507
6134.581,1179,348970937,777926654,902,890,132.802582
6167.773,1180,348964937,777926654,244,232,47721758.986224
6201.174,1181,348961937,777926654,181,169,47721792.10925
6234.512,1182,348967937,777926654,174,162,33.328653
6267.744,1183,348982937,777926654,900,888,133.434932
6300.85,1184,348976937,777926654,269,257,47721759.071511
6334.359,1185,348973937,777926654,206,194,47721792.002366
6367.641,1186,348979937,777926654,239,227,33.385292
6401.193,1187,348994937,777926654,930,918,133.114412
6434.49,1188,348988937,777926654,261,249,47721758.880644
6467.875,1189,348985937,777926654,220,208,47721792.125846
6501.055,1190,348991937,777926654,241,229,33.486712
6534.543,1191,349006937,777926654,977,965,133.178407
6567.644,1192,349000937,777926654,258,246,47721759.077516
6601.302,1193,348997937,777926654,223,211,47721791.852648
6634.227,1194,349003937,777926654,234,222,33.741962
6667.869,1195,349018937,777926654,890,878,133.024617
6701.105,1196,349012937,777926654,285,273,47721758.941718
6734.531,1197,349009937,777926654,206,194,47721792.084799
6767.681,1198,349015937,777926654,208,196,33.517272
6801.088,1199,349030937,777926654,824,812,133.259719
6834.467,1200,349024937,777926654,193,181,47721758.798079
6867.387,1201,349021937,777926654,206,194,47721792.591514
6901.068,1202,349027937,777926654,217,205,32.985245
6934.025,1203,349042937,777926654,889,877,133.710299
6967.507,1204,349036937,777926654,233,221,47721758.695389
7001.312,1205,349033937,777926654,191,179,47721791.706409
7034.308,1206,349039937,777926654,209,197,33.670143
7067.947,1207,349045937,777926654,359,347,33.028268
7100.883,1208,349048937,777926654,1200,1188,0.396955
7100.973,1209,349048937,777926654,1200,1188,0.08962
7100.992,1210,349048937,777926654,1200,1188,0.019066
7101.007,1211,349048937,777926654,1200,1188,0.015492
7101.028,1212,349048937,777926654,1200,1188,0.020835
7101.043,1213,349048937,777926654,1200,1188,0.01464
7101.058,1214,349048937,777926654,864,852,0.015581
7134.616,1215,349060937,777926654,806,794,99.776094
7167.745,1216,349054937,777926654,177,165,47721759.048716
7201.391,1217,349051937,777926654,154,142,47721791.865155
7234.543,1218,349057937,777926654,184,172,33.514047
7268.064,1219,349072937,777926654,812,800,133.146021
7301.0,1220,349066937,777926654,208,196,47721759.241451
7334.207,1221,349063937,777926654,237,225,47721792.304671
7367.693,1222,349069937,777926654,191,179,33.179996
7400.822,1223,349084937,777926654,863,851,133.537526
7434.336,1224,349078937,777926654,215,203,47721758.664382
7467.659,1225,349075937,777926654,232,220,47721792.187693
7501.49,1226,349081937,777926654,223,211,32.836343
7534.547,1227,349096937,777926654,907,895,133.609082
7567.602,1228,349090937,777926654,234,222,47721759.123307
7601.126,1229,349087937,777926654,183,171,47721791.986707
7634.325,1230,349093937,777926654,155,143,33.467624
7667.944,1231,349108937,777926654,822,810,133.048111
7700.922,1232,349102937,777926654,219,207,47721759.199487
7734.655,1233,349099937,777926654,179,167,47721791.77796
